54;(0, 0, 0, 1, 1);0.12;0.12812;0.900157
55;(0, 0, 0, 1, 1);0.15;0.157758;0.899383
56;(0, 0, 0, 1, 2);0.01;0.000891067;0.893174
57;(0, 0, 0, 1, 2);0.03;0.0336613;0.862674
58;(0, 0, 0, 1, 2);0.05;0.0598623;0.86227
59;(0, 0, 0, 1, 2);0.06;0.0711725;0.862996
60;(0, 0, 0, 1, 2);0.08;0.0916867;0.862464
61;(0, 0, 0, 1, 2);0.1;0.111484;0.863595
62;(0, 0, 0, 1, 2);0.12;0.131291;0.862762
63;(0, 0, 0, 1, 2);0.15;0.160275;0.863392
64;(0, 0, 0, 1, 3);0.01;9.82735e-05;0.874408
65;(0, 0, 0, 1, 3);0.03;0.0362126;0.825343
66;(0, 0, 0, 1, 3);0.05;0.0633408;0.824798
67;(0, 0, 0, 1, 3);0.06;0.0743044;0.826771
68;(0, 0, 0, 1, 3);0.08;0.0949976;0.826658
69;(0, 0, 0, 1, 3);0.1;0.115015;0.826357
70;(0, 0, 0, 1, 3);0.12;0.134128;0.827059
71;(0, 0, 0, 1, 3);0.15;0.163187;0.826061
72;(0, 0, 0, 1, 4);0.01;0;0.863717
73;(0, 0, 0, 1, 4);0.03;0.0392954;0.789726
74;(0, 0, 0, 1, 4);0.05;0.0667778;0.78894
75;(0, 0, 0, 1, 4);0.06;0.0778253;0.790086
76;(0, 0, 0, 1, 4);0.08;0.0975042;0.790267
77;(0, 0, 0, 1, 4);0.1;0.11802;0.790126
78;(0, 0, 0, 1, 4);0.12;0.136727;0.791454
79;(0, 0, 0, 1, 4);0.15;0.165322;0.789771
80;(0, 0, 0, 2, 0);0.01;0.00144965;0.911798
81;(0, 0, 0, 2, 0);0.03;0.0271829;0.87871
82;(0, 0, 0, 2, 0);0.05;0.0569228;0.876275
83;(0, 0, 0, 2, 0);0.06;0.0695561;0.876445
84;(0, 0, 0, 2, 0);0.08;0.0913227;0.875845
85;(0, 0, 0, 2, 0);0.1;0.111589;0.876738
86;(0, 0, 0, 2, 0);0.12;0.131184;0.87634
87;(0, 0, 0, 2, 0);0.15;0.160082;0.877248
88;(0, 0, 0, 2, 1);0.01;0.000285531;0.891091
89;(0, 0, 0, 2, 1);0.03;0.029094;0.839989
90;(0, 0, 0, 2, 1);0.05;0.0606038;0.839824
91;(0, 0, 0, 2, 1);0.06;0.0725698;0.839152
92;(0, 0, 0, 2, 1);0.08;0.0945624;0.839449
93;(0, 0, 0, 2, 1);0.1;0.114543;0.839676
94;(0, 0, 0, 2, 1);0.12;0.133864;0.839025
95;(0, 0, 0, 2, 1);0.15;0.163094;0.83891
96;(0, 0, 0, 2, 2);0.01;1.77965e-05;0.875599
97;(0, 0, 0, 2, 2);0.03;0.0320114;0.805375
98;(0, 0, 0, 2, 2);0.05;0.0635721;0.804206
99;(0, 0, 0, 2, 2);0.06;0.075975;0.803302
100;(0, 0, 0, 2, 2);0.08;0.097868;0.802868
101;(0, 0, 0, 2, 2);0.1;0.11724;0.803866
102;(0, 0, 0, 2, 2);0.12;0.136818;0.803398
103;(0, 0, 0, 2, 2);0.15;0.165521;0.803678
104;(0, 0, 0, 2, 3);0.01;2.25683e-06;0.862309
105;(0, 0, 0, 2, 3);0.03;0.034144;0.771481
106;(0, 0, 0, 2, 3);0.05;0.0672099;0.766954
107;(0, 0, 0, 2, 3);0.06;0.0792177;0.768858
108;(0, 0, 0, 2, 3);0.08;0.100559;0.768613
109;(0, 0, 0, 2, 3);0.1;0.120238;0.768122
110;(0, 0, 0, 2, 3);0.12;0.139555;0.767485
111;(0, 0, 0, 2, 3);0.15;0.168023;0.767741
112;(0, 0, 0, 2, 4);0.01;0;0.850677
113;(0, 0, 0, 2, 4);0.03;0.0371092;0.736604
114;(0, 0, 0, 2, 4);0.05;0.0703899;0.733826
115;(0, 0, 0, 2, 4);0.06;0.0824619;0.732992
116;(0, 0, 0, 2, 4);0.08;0.103611;0.734308
117;(0, 0, 0, 2, 4);0.1;0.123418;0.73404
118;(0, 0, 0, 2, 4);0.12;0.142079;0.734613
119;(0, 0, 0, 2, 4);0.15;0.169988;0.73235
120;(0, 0, 0, 3, 0);0.01;0.000120964;0.887095
121;(0, 0, 0, 3, 0);0.03;0.0252632;0.821042
122;(0, 0, 0, 3, 0);0.05;0.0608085;0.819155
123;(0, 0, 0, 3, 0);0.06;0.0748784;0.818607
124;(0, 0, 0, 3, 0);0.08;0.0970195;0.819319
125;(0, 0, 0, 3, 0);0.1;0.117306;0.818139
126;(0, 0, 0, 3, 0);0.12;0.13658;0.818332
127;(0, 0, 0, 3, 0);0.15;0.165479;0.818827
128;(0, 0, 0, 3, 1);0.01;6.75981e-06;0.872022
129;(0, 0, 0, 3, 1);0.03;0.0269114;0.785757
130;(0, 0, 0, 3, 1);0.05;0.0644659;0.783342
131;(0, 0, 0, 3, 1);0.06;0.0777152;0.784284
132;(0, 0, 0, 3, 1);0.08;0.100225;0.78295
133;(0, 0, 0, 3, 1);0.1;0.120537;0.784627
134;(0, 0, 0, 3, 1);0.12;0.139261;0.784197
135;(0, 0, 0, 3, 1);0.15;0.167916;0.784368
136;(0, 0, 0, 3, 2);0.01;0;0.860461
137;(0, 0, 0, 3, 2);0.03;0.0291923;0.7514
138;(0, 0, 0, 3, 2);0.05;0.0676416;0.749426
139;(0, 0, 0, 3, 2);0.06;0.0810641;0.748588
140;(0, 0, 0, 3, 2);0.08;0.102948;0.74898
141;(0, 0, 0, 3, 2);0.1;0.122777;0.750646
142;(0, 0, 0, 3, 2);0.12;0.141818;0.749893
143;(0, 0, 0, 3, 2);0.15;0.170279;0.748904
144;(0, 0, 0, 3, 3);0.01;0;0.847948
145;(0, 0, 0, 3, 3);0.03;0.0311379;0.716639
146;(0, 0, 0, 3, 3);0.05;0.0714434;0.715846
147;(0, 0, 0, 3, 3);0.06;0.08412;0.71444
148;(0, 0, 0, 3, 3);0.08;0.106386;0.714738
149;(0, 0, 0, 3, 3);0.1;0.125691;0.716734
150;(0, 0, 0, 3, 3);0.12;0.14511;0.713412
151;(0, 0, 0, 3, 3);0.15;0.172636;0.716935
152;(0, 0, 0, 3, 4);0.01;0;0.835546
153;(0, 0, 0, 3, 4);0.03;0.033712;0.684526
154;(0, 0, 0, 3, 4);0.05;0.0743459;0.683129
155;(0, 0, 0, 3, 4);0.06;0.0873464;0.684275
156;(0, 0, 0, 3, 4);0.08;0.109401;0.683597
157;(0, 0, 0, 3, 4);0.1;0.128037;0.684889
158;(0, 0, 0, 3, 4);0.12;0.147493;0.68373
159;(0, 0, 0, 3, 4);0.15;0.175539;0.685969
160;(0, 0, 0, 4, 0);0.01;4.49013e-06;0.869552
161;(0, 0, 0, 4, 0);0.03;0.0220762;0.768372
162;(0, 0, 0, 4, 0);0.05;0.0661381;0.764323
163;(0, 0, 0, 4, 0);0.06;0.0799132;0.764842
164;(0, 0, 0, 4, 0);0.08;0.102823;0.763652
165;(0, 0, 0, 4, 0);0.1;0.123122;0.764736
166;(0, 0, 0, 4, 0);0.12;0.142075;0.764795
167;(0, 0, 0, 4, 0);0.15;0.170105;0.764619
168;(0, 0, 0, 4, 1);0.01;0;0.855101
169;(0, 0, 0, 4, 1);0.03;0.0236548;0.735443
170;(0, 0, 0, 4, 1);0.05;0.069414;0.72997
171;(0, 0, 0, 4, 1);0.06;0.0827573;0.731743
172;(0, 0, 0, 4, 1);0.08;0.105667;0.731157
173;(0, 0, 0, 4, 1);0.1;0.125562;0.731359
174;(0, 0, 0, 4, 1);0.12;0.144831;0.733135
175;(0, 0, 0, 4, 1);0.15;0.17317;0.731747
176;(0, 0, 0, 4, 2);0.01;0;0.842987
177;(0, 0, 0, 4, 2);0.03;0.0250024;0.703371
178;(0, 0, 0, 4, 2);0.05;0.0724953;0.69791
179;(0, 0, 0, 4, 2);0.06;0.086639;0.699496
180;(0, 0, 0, 4, 2);0.08;0.108751;0.697741
181;(0, 0, 0, 4, 2);0.1;0.12838;0.697007
182;(0, 0, 0, 4, 2);0.12;0.147377;0.699951
183;(0, 0, 0, 4, 2);0.15;0.175404;0.699428
184;(0, 0, 0, 4, 3);0.01;0;0.830461
185;(0, 0, 0, 4, 3);0.03;0.0267673;0.671094
186;(0, 0, 0, 4, 3);0.05;0.0751987;0.668877
187;(0, 0, 0, 4, 3);0.06;0.0896581;0.667466
188;(0, 0, 0, 4, 3);0.08;0.111658;0.667609
189;(0, 0, 0, 4, 3);0.1;0.131214;0.66719
190;(0, 0, 0, 4, 3);0.12;0.150162;0.668223
191;(0, 0, 0, 4, 3);0.15;0.178171;0.667843
192;(0, 0, 0, 4, 4);0.01;0;0.818307
193;(0, 0, 0, 4, 4);0.03;0.0293172;0.642983
194;(0, 0, 0, 4, 4);0.05;0.0784772;0.639645
195;(0, 0, 0, 4, 4);0.06;0.0926418;0.639352
196;(0, 0, 0, 4, 4);0.08;0.115506;0.638992
197;(0, 0, 0, 4, 4);0.1;0.133818;0.639691
198;(0, 0, 0, 4, 4);0.12;0.152386;0.637838
199;(0, 0, 0, 4, 4);0.15;0.180391;0.638853
200;(0, 0, 1, 0, 0);0.01;0.00281399;0.93168
201;(0, 0, 1, 0, 0);0.03;0.0201864;0.900928
202;(0, 0, 1, 0, 0);0.05;0.0450067;0.894287
203;(0, 0, 1, 0, 0);0.06;0.0574128;0.891797
204;(0, 0, 1, 0, 0);0.08;0.0820896;0.891396
205;(0, 0, 1, 0, 0);0.1;0.105649;0.891641
206;(0, 0, 1, 0, 0);0.12;0.127662;0.890869
207;(0, 0, 1, 0, 0);0.15;0.15904;0.890791
208;(0, 0, 1, 0, 1);0.01;0.000883888;0.904787
209;(0, 0, 1, 0, 1);0.03;0.0210726;0.862328
210;(0, 0, 1, 0, 1);0.05;0.0479734;0.855192
211;(0, 0, 1, 0, 1);0.06;0.060579;0.854368
212;(0, 0, 1, 0, 1);0.08;0.085867;0.853404
213;(0, 0, 1, 0, 1);0.1;0.108487;0.853844
214;(0, 0, 1, 0, 1);0.12;0.130311;0.854354
215;(0, 0, 1, 0, 1);0.15;0.161446;0.853274
216;(0, 0, 1, 0, 2);0.01;9.57128e-05;0.888342
217;(0, 0, 1, 0, 2);0.03;0.0219933;0.826928
218;(0, 0, 1, 0, 2);0.05;0.0514651;0.819289
219;(0, 0, 1, 0, 2);0.06;0.0641116;0.818907
220;(0, 0, 1, 0, 2);0.08;0.0886682;0.818393
221;(0, 0, 1, 0, 2);0.1;0.11208;0.816879
222;(0, 0, 1, 0, 2);0.12;0.133174;0.817815
223;(0, 0, 1, 0, 2);0.15;0.16401;0.816859
224;(0, 0, 1, 0, 3);0.01;4.48534e-06;0.876561
225;(0, 0, 1, 0, 3);0.03;0.0232937;0.790696
226;(0, 0, 1, 0, 3);0.05;0.0544431;0.784064
227;(0, 0, 1, 0, 3);0.06;0.0675712;0.782884
228;(0, 0, 1, 0, 3);0.08;0.0914587;0.782015
229;(0, 0, 1, 0, 3);0.1;0.114661;0.781694
230;(0, 0, 1, 0, 3);0.12;0.136264;0.783338
231;(0, 0, 1, 0, 3);0.15;0.166597;0.78219
232;(0, 0, 1, 0, 4);0.01;0;0.864319
233;(0, 0, 1, 0, 4);0.03;0.024559;0.75522
234;(0, 0, 1, 0, 4);0.05;0.0576548;0.749437
235;(0, 0, 1, 0, 4);0.06;0.0706345;0.746887
236;(0, 0, 1, 0, 4);0.08;0.0949932;0.745423
237;(0, 0, 1, 0, 4);0.1;0.117549;0.747043
238;(0, 0, 1, 0, 4);0.12;0.138876;0.747935
239;(0, 0, 1, 0, 4);0.15;0.169374;0.746856
240;(0, 0, 1, 1, 0);0.01;0.000490592;0.901099
241;(0, 0, 1, 1, 0);0.03;0.0165492;0.844969
242;(0, 0, 1, 1, 0);0.05;0.0473004;0.833897
243;(0, 0, 1, 1, 0);0.06;0.0616794;0.831979
244;(0, 0, 1, 1, 0);0.08;0.0879454;0.832767
245;(0, 0, 1, 1, 0);0.1;0.111306;0.832409
246;(0, 0, 1, 1, 0);0.12;0.133374;0.83238
247;(0, 0, 1, 1, 0);0.15;0.164192;0.831352
248;(0, 0, 1, 1, 1);0.01;4.40259e-05;0.8857
249;(0, 0, 1, 1, 1);0.03;0.0161361;0.809447
250;(0, 0, 1, 1, 1);0.05;0.0504767;0.799514
251;(0, 0, 1, 1, 1);0.06;0.0648132;0.798637
252;(0, 0, 1, 1, 1);0.08;0.0911855;0.796772
253;(0, 0, 1, 1, 1);0.1;0.114092;0.797286
254;(0, 0, 1, 1, 1);0.12;0.136023;0.796131
255;(0, 0, 1, 1, 1);0.15;0.166468;0.795968
256;(0, 0, 1, 1, 2);0.01;0;0.875649
257;(0, 0, 1, 1, 2);0.03;0.0157103;0.774766
258;(0, 0, 1, 1, 2);0.05;0.053639;0.764701
259;(0, 0, 1, 1, 2);0.06;0.0684704;0.762179
260;(0, 0, 1, 1, 2);0.08;0.0944189;0.762108
261;(0, 0, 1, 1, 2);0.1;0.11727;0.762619
262;(0, 0, 1, 1, 2);0.12;0.138572;0.761992
263;(0, 0, 1, 1, 2);0.15;0.169159;0.760867
264;(0, 0, 1, 1, 3);0.01;0;0.861812
265;(0, 0, 1, 1, 3);0.03;0.0153766;0.738276
266;(0, 0, 1, 1, 3);0.05;0.0573605;0.728598
267;(0, 0, 1, 1, 3);0.06;0.0716977;0.729589
268;(0, 0, 1, 1, 3);0.08;0.0972149;0.728722
269;(0, 0, 1, 1, 3);0.1;0.120426;0.728842
270;(0, 0, 1, 1, 3);0.12;0.141678;0.72624
271;(0, 0, 1, 1, 3);0.15;0.171408;0.727277
272;(0, 0, 1, 1, 4);0.01;0;0.850553
273;(0, 0, 1, 1, 4);0.03;0.0153554;0.708226
274;(0, 0, 1, 1, 4);0.05;0.0602682;0.697517
275;(0, 0, 1, 1, 4);0.06;0.074996;0.695764
276;(0, 0, 1, 1, 4);0.08;0.100266;0.695085
277;(0, 0, 1, 1, 4);0.1;0.123485;0.693121
278;(0, 0, 1, 1, 4);0.12;0.143988;0.695176
279;(0, 0, 1, 1, 4);0.15;0.174022;0.695507
280;(0, 0, 1, 2, 0);0.01;2.43581e-05;0.881479
281;(0, 0, 1, 2, 0);0.03;0.0116236;0.793465
282;(0, 0, 1, 2, 0);0.05;0.0498811;0.778693
283;(0, 0, 1, 2, 0);0.06;0.0665763;0.778374
284;(0, 0, 1, 2, 0);0.08;0.093789;0.778055
285;(0, 0, 1, 2, 0);0.1;0.117149;0.777615
286;(0, 0, 1, 2, 0);0.12;0.138757;0.77613
287;(0, 0, 1, 2, 0);0.15;0.169295;0.777838
288;(0, 0, 1, 2, 1);0.01;0;0.868048
289;(0, 0, 1, 2, 1);0.03;0.0104936;0.761773
290;(0, 0, 1, 2, 1);0.05;0.0530353;0.746402
291;(0, 0, 1, 2, 1);0.06;0.069567;0.744018
292;(0, 0, 1, 2, 1);0.08;0.0967613;0.744098
293;(0, 0, 1, 2, 1);0.1;0.120001;0.743447
294;(0, 0, 1, 2, 1);0.12;0.141019;0.74494
295;(0, 0, 1, 2, 1);0.15;0.171968;0.743139
296;(0, 0, 1, 2, 2);0.01;0;0.855886
297;(0, 0, 1, 2, 2);0.03;0.00806812;0.728375
298;(0, 0, 1, 2, 2);0.05;0.0565772;0.712026
299;(0, 0, 1, 2, 2);0.06;0.0726374;0.711351
300;(0, 0, 1, 2, 2);0.08;0.100001;0.710647
301;(0, 0, 1, 2, 2);0.1;0.123507;0.709204
302;(0, 0, 1, 2, 2);0.12;0.14344;0.709146
303;(0, 0, 1, 2, 2);0.15;0.173686;0.71059
304;(0, 0, 1, 2, 3);0.01;0;0.843359
305;(0, 0, 1, 2, 3);0.03;0.00614456;0.700845
306;(0, 0, 1, 2, 3);0.05;0.0599942;0.680637
307;(0, 0, 1, 2, 3);0.06;0.0758653;0.679501
308;(0, 0, 1, 2, 3);0.08;0.103041;0.67967
309;(0, 0, 1, 2, 3);0.1;0.125653;0.679088
310;(0, 0, 1, 2, 3);0.12;0.146529;0.678978
311;(0, 0, 1, 2, 3);0.15;0.17597;0.680329
312;(0, 0, 1, 2, 4);0.01;0;0.830957
313;(0, 0, 1, 2, 4);0.03;0.00403051;0.675701
314;(0, 0, 1, 2, 4);0.05;0.063424;0.651925
315;(0, 0, 1, 2, 4);0.06;0.0795756;0.651291
316;(0, 0, 1, 2, 4);0.08;0.106136;0.648728
317;(0, 0, 1, 2, 4);0.1;0.128554;0.650309
318;(0, 0, 1, 2, 4);0.12;0.149001;0.648494
319;(0, 0, 1, 2, 4);0.15;0.178818;0.649664
320;(0, 0, 1, 3, 0);0.01;2.25149e-06;0.865345
321;(0, 0, 1, 3, 0);0.03;0.00670196;0.749552
322;(0, 0, 1, 3, 0);0.05;0.053472;0.727567
323;(0, 0, 1, 3, 0);0.06;0.0708714;0.726067
324;(0, 0, 1, 3, 0);0.08;0.0999399;0.724608
325;(0, 0, 1, 3, 0);0.1;0.122841;0.725982
326;(0, 0, 1, 3, 0);0.12;0.143826;0.727292
327;(0, 0, 1, 3, 0);0.15;0.173676;0.725124
328;(0, 0, 1, 3, 1);0.01;0;0.849781
329;(0, 0, 1, 3, 1);0.03;0.0046788;0.720771
330;(0, 0, 1, 3, 1);0.05;0.0564955;0.697411
331;(0, 0, 1, 3, 1);0.06;0.0748466;0.69501
332;(0, 0, 1, 3, 1);0.08;0.102287;0.694466
333;(0, 0, 1, 3, 1);0.1;0.125732;0.693613
334;(0, 0, 1, 3, 1);0.12;0.146779;0.694626
335;(0, 0, 1, 3, 1);0.15;0.176631;0.694595
336;(0, 0, 1, 3, 2);0.01;0;0.838274
337;(0, 0, 1, 3, 2);0.03;0.00214253;0.697104
338;(0, 0, 1, 3, 2);0.05;0.0593034;0.666098
339;(0, 0, 1, 3, 2);0.06;0.0778918;0.664429
340;(0, 0, 1, 3, 2);0.08;0.106019;0.662297
341;(0, 0, 1, 3, 2);0.1;0.128597;0.663435
342;(0, 0, 1, 3, 2);0.12;0.148886;0.663525
343;(0, 0, 1, 3, 2);0.15;0.179346;0.664436
344;(0, 0, 1, 3, 3);0.01;0;0.825376
345;(0, 0, 1, 3, 3);0.03;0.00082424;0.681282
346;(0, 0, 1, 3, 3);0.05;0.0629776;0.637683
347;(0, 0, 1, 3, 3);0.06;0.0815743;0.635428
348;(0, 0, 1, 3, 3);0.08;0.108456;0.63371
349;(0, 0, 1, 3, 3);0.1;0.131143;0.631761
350;(0, 0, 1, 3, 3);0.12;0.152637;0.634126
351;(0, 0, 1, 3, 3);0.15;0.180987;0.636003
352;(0, 0, 1, 3, 4);0.01;0;0.813966
353;(0, 0, 1, 3, 4);0.03;0.000192891;0.663716
354;(0, 0, 1, 3, 4);0.05;0.0663562;0.610392
355;(0, 0, 1, 3, 4);0.06;0.0843123;0.608658
356;(0, 0, 1, 3, 4);0.08;0.111231;0.60989
357;(0, 0, 1, 3, 4);0.1;0.134346;0.608229
358;(0, 0, 1, 3, 4);0.12;0.154977;0.607731
359;(0, 0, 1, 3, 4);0.15;0.183747;0.607054
360;(0, 0, 1, 4, 0);0.01;0;0.846809
361;(0, 0, 1, 4, 0);0.03;0.00276362;0.715134
362;(0, 0, 1, 4, 0);0.05;0.0572037;0.679872
363;(0, 0, 1, 4, 0);0.06;0.0762025;0.678645
364;(0, 0, 1, 4, 0);0.08;0.105304;0.677722
365;(0, 0, 1, 4, 0);0.1;0.128007;0.67858
366;(0, 0, 1, 4, 0);0.12;0.149077;0.679146
367;(0, 0, 1, 4, 0);0.15;0.178031;0.678029
368;(0, 0, 1, 4, 1);0.01;0;0.830957
369;(0, 0, 1, 4, 1);0.03;0.000903078;0.693
370;(0, 0, 1, 4, 1);0.05;0.0597063;0.65067
371;(0, 0, 1, 4, 1);0.06;0.0800414;0.64856
372;(0, 0, 1, 4, 1);0.08;0.108031;0.648705
373;(0, 0, 1, 4, 1);0.1;0.130942;0.647872
374;(0, 0, 1, 4, 1);0.12;0.15213;0.647253
375;(0, 0, 1, 4, 1);0.15;0.180978;0.648826
376;(0, 0, 1, 4, 2);0.01;0;0.818555
377;(0, 0, 1, 4, 2);0.03;0.00026798;0.677803
378;(0, 0, 1, 4, 2);0.05;0.0634059;0.622631
379;(0, 0, 1, 4, 2);0.06;0.0832257;0.621798
380;(0, 0, 1, 4, 2);0.08;0.111365;0.621392
381;(0, 0, 1, 4, 2);0.1;0.133939;0.61961
382;(0, 0, 1, 4, 2);0.12;0.154692;0.618591
383;(0, 0, 1, 4, 2);0.15;0.183726;0.620739
384;(0, 0, 1, 4, 3);0.01;0;0.806152
385;(0, 0, 1, 4, 3);0.03;5.77479e-05;0.667528
386;(0, 0, 1, 4, 3);0.05;0.0673574;0.595673
387;(0, 0, 1, 4, 3);0.06;0.0861755;0.595674
388;(0, 0, 1, 4, 3);0.08;0.114431;0.594705
389;(0, 0, 1, 4, 3);0.1;0.136733;0.595352
390;(0, 0, 1, 4, 3);0.12;0.157454;0.592827
391;(0, 0, 1, 4, 3);0.15;0.18577;0.593351
392;(0, 0, 1, 4, 4);0.01;0;0.793626
393;(0, 0, 1, 4, 4);0.03;0;0.657697
394;(0, 0, 1, 4, 4);0.05;0.0701814;0.568501
395;(0, 0, 1, 4, 4);0.06;0.0892122;0.569408
396;(0, 0, 1, 4, 4);0.08;0.117278;0.568482
397;(0, 0, 1, 4, 4);0.1;0.139369;0.56948
398;(0, 0, 1, 4, 4);0.12;0.159446;0.56775
399;(0, 0, 1, 4, 4);0.15;0.188492;0.568168
400;(0, 0, 2, 0, 0);0.01;0.0002337;0.889212
401;(0, 0, 2, 0, 0);0.03;0.0104601;0.820438
402;(0, 0, 2, 0, 0);0.05;0.0379334;0.79743
403;(0, 0, 2, 0, 0);0.06;0.0538796;0.793474
404;(0, 0, 2, 0, 0);0.08;0.0850389;0.792706
405;(0, 0, 2, 0, 0);0.1;0.112461;0.792279
406;(0, 0, 2, 0, 0);0.12;0.135663;0.791902
407;(0, 0, 2, 0, 0);0.15;0.167869;0.792768
408;(0, 0, 2, 0, 1);0.01;1.33427e-05;0.877663
409;(0, 0, 2, 0, 1);0.03;0.00834283;0.786021
410;(0, 0, 2, 0, 1);0.05;0.0408357;0.764119
411;(0, 0, 2, 0, 1);0.06;0.0573378;0.761528
412;(0, 0, 2, 0, 1);0.08;0.0883545;0.757985
413;(0, 0, 2, 0, 1);0.1;0.114781;0.759115
414;(0, 0, 2, 0, 1);0.12;0.138226;0.75885
415;(0, 0, 2, 0, 1);0.15;0.169553;0.758209
416;(0, 0, 2, 0, 2);0.01;0;0.866222
417;(0, 0, 2, 0, 2);0.03;0.00663111;0.754569
418;(0, 0, 2, 0, 2);0.05;0.0439148;0.727464
419;(0, 0, 2, 0, 2);0.06;0.0605632;0.725639
420;(0, 0, 2, 0, 2);0.08;0.0917221;0.723369
421;(0, 0, 2, 0, 2);0.1;0.117848;0.724211
422;(0, 0, 2, 0, 2);0.12;0.141284;0.723997
423;(0, 0, 2, 0, 2);0.15;0.173043;0.723711
424;(0, 0, 2, 0, 3);0.01;0;0.854521
425;(0, 0, 2, 0, 3);0.03;0.00397167;0.725876
426;(0, 0, 2, 0, 3);0.05;0.0477173;0.695606
427;(0, 0, 2, 0, 3);0.06;0.0637861;0.693518
428;(0, 0, 2, 0, 3);0.08;0.0943919;0.692267
429;(0, 0, 2, 0, 3);0.1;0.121047;0.691062
430;(0, 0, 2, 0, 3);0.12;0.144277;0.69279
431;(0, 0, 2, 0, 3);0.15;0.175429;0.691133
432;(0, 0, 2, 0, 4);0.01;0;0.841747
433;(0, 0, 2, 0, 4);0.03;0.00182523;0.70455
434;(0, 0, 2, 0, 4);0.05;0.0507071;0.665449
435;(0, 0, 2, 0, 4);0.06;0.0676063;0.661655
436;(0, 0, 2, 0, 4);0.08;0.0980313;0.662036
437;(0, 0, 2, 0, 4);0.1;0.123897;0.66234
438;(0, 0, 2, 0, 4);0.12;0.146505;0.661305
439;(0, 0, 2, 0, 4);0.15;0.177603;0.661042
440;(0, 0, 2, 1, 0);0.01;6.72044e-06;0.87189
441;(0, 0, 2, 1, 0);0.03;0.00532586;0.775951
442;(0, 0, 2, 1, 0);0.05;0.039241;0.74545
443;(0, 0, 2, 1, 0);0.06;0.0580922;0.741337
444;(0, 0, 2, 1, 0);0.08;0.0915261;0.738706
445;(0, 0, 2, 1, 0);0.1;0.118322;0.739816
446;(0, 0, 2, 1, 0);0.12;0.141427;0.739837
447;(0, 0, 2, 1, 0);0.15;0.172428;0.740139
